order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method,channel,marketing_source,delivery_days,returned,review_score,segment,city,category,net_calc,amount_diff
O00149,C0445,P032,2024-01-18,2,756.36,0.08,1512.72,1391.7,Virement,Web,Direct,2.0,0,5.0,Étudiant,Montréal,Laptop,1391.7024000000001,-0.0024000000000796717
O00150,C0124,P029,2024-06-19,5,26.81,0.14,134.05,115.28,Cash,Boutique,Organique,3.0,0,4.0,Étudiant,Paris,Livre,115.283,-0.0030000000000001137
O00151,C0206,P056,2024-07-06,3,144.68,0.15,434.04,368.93,Carte,App,Direct,3.0,0,5.0,Professionnel,Gonaïves,Logiciel,368.934,-0.004000000000019099
O00152,C0227,P020,2024-07-01,2,1817.26,0.05,3634.52,3452.79,Mobile Money,Web,Réseaux sociaux,14.0,0,4.0,Étudiant,Jérémie,Laptop,3452.794,-0.0039999999999054126
O00153,C0188,P013,2024-11-27,4,61.14,0.29,244.56,173.64,Carte,App,Organique,1.0,0,4.0,Indépendant,Abidjan,Livre,173.6376,0.0023999999999944066
O00154,C0389,P048,2025-09-16,4,74.61,0.11,298.44,265.61,Carte,Web,Email,1.0,0,3.0,Étudiant,Port-au-Prince,Cours,265.6116,-0.001599999999996271
O00155,C0458,P007,2024-01-23,1,308.43,0.12,308.43,271.42,Carte,App,Email,3.0,0,4.0,Étudiant,Port-au-Prince,Logiciel,271.4184,0.001599999999996271
O00156,C0287,P053,2025-08-06,1,325.9,0.14,325.9,280.27,Virement,Boutique,Partenariat,1.0,0,4.357446808510638,Professionnel,Les Cayes,Cloud,280.274,-0.004000000000019099
O00157,C0419,P050,2025-03-17,5,24.97,0.06,124.85,117.36,Carte,App,Email,1.0,0,4.0,Indépendant,Gonaïves,Livre,117.359,0.0010000000000047748
O00158,C0056,P059,2025-03-15,4,108.25,0.05,433.0,411.35,Carte,Web,Organique,1.0,0,5.0,Professionnel,Cap-Haïtien,Cours,411.34999999999997,5.684341886080802e-14
O00159,C0484,P028,2025-04-29,2,26.12,0.05,52.24,49.63,Mobile Money,App,Direct,9.0,0,5.0,Indépendant,Cap-Haïtien,Accessoire,49.628,0.0020000000000024443
O00160,C0058,P038,2024-03-23,5,98.38,0.05,491.9,467.3,Carte,Web,Email,0.0,0,4.0,Indépendant,Port-au-Prince,Cours,467.30499999999995,-0.004999999999938609
O00161,C0034,P053,2025-06-17,1,325.9,0.06,325.9,306.35,Carte,Web,Organique,1.0,0,5.0,Professionnel,Paris,Cloud,306.34599999999995,0.004000000000075943
O00162,C0012,P008,2024-06-26,5,68.48,0.11,342.4,304.74,Carte,Boutique,Partenariat,0.0,0,4.0,Étudiant,Gonaïves,Logiciel,304.736,0.004000000000019099
O00163,C0122,P019,2025-01-04,1,121.48,0.09,121.48,110.55,Mobile Money,Web,Organique,3.0,0,5.0,Professionnel,Port-au-Prince,Cours,110.5468,0.003199999999992542
O00164,C0419,P029,2025-04-28,4,26.81,0.05,107.24,101.88,Mobile Money,Web,Organique,1.0,0,4.0,Indépendant,Gonaïves,Livre,101.87799999999999,0.0020000000000095497
O00165,C0151,P038,2025-03-07,5,98.38,0.04,491.9,472.22,Mobile Money,Web,Email,2.0,0,5.0,Étudiant,Les Cayes,Cours,472.22399999999993,-0.0039999999999054126
O00166,C0396,P041,2024-08-19,4,46.48,0.15,185.92,158.03,Carte,Boutique,Email,1.0,0,4.0,Indépendant,Paris,Livre,158.03199999999998,-0.001999999999981128
O00167,C0213,P056,2024-10-10,4,144.68,0.1,578.72,520.85,Mobile Money,Boutique,Réseaux sociaux,3.0,1,5.0,Étudiant,Port-au-Prince,Logiciel,520.8480000000001,0.0019999999999527063
O00168,C0052,P030,2024-12-06,2,408.53,0.09,817.06,743.52,Mobile Money,Web,Direct,1.0,1,4.357446808510638,Professionnel,Port-au-Prince,Cloud,743.5246,-0.004599999999982174
O00169,C0237,P011,2024-01-30,2,41.85,0.13,83.7,72.82,Carte,Web,Organique,0.0,0,4.0,Étudiant,Les Cayes,Cours,72.819,0.000999999999990564
O00170,C0117,P012,2025-06-03,2,74.3,0.1,148.6,133.74,Carte,App,Direct,1.0,0,5.0,Étudiant,Cap-Haïtien,Livre,133.74,0.0
O00171,C0146,P049,2024-03-12,1,308.72,0.16,308.72,259.32,Carte,Web,Organique,0.0,0,5.0,Professionnel,Saint-Marc,Logiciel,259.32480000000004,-0.004800000000045657
O00172,C0259,P028,2024-11-23,2,26.12,0.17,52.24,43.36,Carte,Boutique,Organique,6.0,0,5.0,Professionnel,Port-au-Prince,Accessoire,43.3592,0.0007999999999981355
O00173,C0396,P038,2025-04-13,2,98.38,0.18,196.76,161.34,Carte,Boutique,Organique,2.0,0,4.0,Indépendant,Paris,Cours,161.3432,-0.003199999999992542
O00174,C0294,P034,2024-02-27,4,294.16,0.16,1176.64,988.38,Cash,App,Organique,1.0,0,4.0,Professionnel,Montréal,Logiciel,988.3776,0.002399999999965985
O00175,C0112,P049,2025-12-12,2,308.72,0.04,617.44,592.74,Mobile Money,Web,Réseaux sociaux,1.0,0,5.0,Professionnel,Jacmel,Logiciel,592.7424,-0.002399999999965985
O00176,C0359,P014,2024-09-26,1,120.86,0.28,120.86,87.02,Mobile Money,App,Partenariat,2.0,0,5.0,Étudiant,Gonaïves,Cours,87.0192,0.0007999999999981355
O00177,C0349,P011,2024-01-12,4,41.85,0.1,167.4,150.66,Carte,Boutique,Partenariat,10.0,0,4.0,Étudiant,Port-au-Prince,Cours,150.66,0.0
O00178,C0119,P045,2025-04-15,3,349.73,0.07,1049.19,975.75,Mobile Money,Web,Référencement payant,3.0,0,4.0,Professionnel,Port-au-Prince,Cloud,975.7467,0.00329999999996744
O00179,C0426,P027,2025-02-02,2,1016.89,0.1,2033.78,1830.4,Mobile Money,App,Organique,14.0,0,4.0,Étudiant,Port-au-Prince,Laptop,1830.402,-0.0019999999999527063
O00180,C0422,P049,2025-04-02,4,308.72,0.04,1234.88,1185.48,Cash,Web,Partenariat,0.0,0,4.0,Entreprise,Port-au-Prince,Logiciel,1185.4848,-0.00479999999993197
O00181,C0302,P008,2025-06-20,2,68.48,0.04,136.96,131.48,Carte,Boutique,Réseaux sociaux,2.0,0,4.0,Étudiant,Saint-Marc,Logiciel,131.48160000000001,-0.0016000000000246928
O00182,C0149,P017,2024-12-06,4,108.73,0.07,434.92,404.48,Mobile Money,App,Référencement payant,0.0,0,3.0,Indépendant,Abidjan,Logiciel,404.4756,0.004400000000032378
O00183,C0178,P058,2025-08-14,1,222.36,0.12,222.36,195.68,Carte,Web,Référencement payant,1.0,0,5.0,Étudiant,Jérémie,Cloud,195.67680000000001,0.003199999999992542
O00184,C0220,P051,2024-09-21,3,51.59,0.18,154.77,126.91,Mobile Money,Web,Organique,13.0,0,5.0,Étudiant,Port-au-Prince,Accessoire,126.91140000000001,-0.0014000000000180535
O00185,C0094,P004,2025-01-24,3,91.27,0.09,273.81,249.17,Cash,Web,Réseaux sociaux,7.0,0,5.0,Professionnel,Les Cayes,Accessoire,249.1671,0.002899999999982583
O00186,C0153,P050,2024-04-23,2,24.97,0.04,49.94,47.94,Mobile Money,Web,Direct,3.0,0,4.0,Professionnel,Gonaïves,Livre,47.9424,-0.002400000000001512
O00187,C0068,P004,2025-03-19,4,91.27,0.07,365.08,339.52,Mobile Money,Boutique,Organique,12.0,0,4.0,Entreprise,Paris,Accessoire,339.52439999999996,-0.004399999999975535
O00188,C0078,P008,2024-07-06,2,68.48,0.17,136.96,113.68,Virement,Web,Référencement payant,3.0,0,4.0,Professionnel,Gonaïves,Logiciel,113.6768,0.003200000000006753
O00189,C0373,P054,2025-05-13,4,1341.69,0.12,5366.76,4722.75,Cash,Boutique,Direct,3.0,0,4.0,Entreprise,Port-au-Prince,Laptop,4722.7488,0.0011999999996987754
O00190,C0065,P008,2025-07-26,2,68.48,0.11,136.96,121.89,Carte,Web,Réseaux sociaux,2.0,0,4.357446808510638,Étudiant,Paris,Logiciel,121.8944,-0.004400000000003956
O00191,C0235,P019,2025-09-06,3,121.48,0.25,364.44,273.33,Carte,App,Réseaux sociaux,3.0,0,4.0,Indépendant,Jacmel,Cours,273.33,0.0
O00192,C0215,P009,2025-10-26,4,157.91,0.25,631.64,473.73,Mobile Money,Boutique,Réseaux sociaux,0.0,0,4.0,Indépendant,Port-au-Prince,Cours,473.73,0.0
O00193,C0024,P036,2024-03-28,5,130.05,0.16,650.25,546.21,Cash,App,Partenariat,8.0,0,5.0,Indépendant,Cap-Haïtien,Accessoire,546.21,0.0
O00194,C0416,P004,2024-04-08,2,91.27,0.11,182.54,162.46,Mobile Money,App,Réseaux sociaux,5.0,0,4.0,Entreprise,Jacmel,Accessoire,162.4606,-0.0005999999999914962
O00195,C0492,P018,2025-10-24,3,52.97,0.07,158.91,147.79,Carte,Boutique,Réseaux sociaux,2.0,0,5.0,Professionnel,Port-au-Prince,Cours,147.78629999999998,0.0037000000000091404
O00196,C0320,P020,2024-09-29,3,1817.26,0.24,5451.78,4143.35,Mobile Money,App,Organique,10.0,0,4.0,Professionnel,Port-au-Prince,Laptop,4143.3528,-0.0027999999992971425
O00197,C0336,P039,2024-01-19,5,179.66,0.18,898.3,736.61,Carte,App,Direct,0.0,0,5.0,Entreprise,Abidjan,Cours,736.606,0.004000000000019099
O00198,C0117,P030,2024-07-24,5,408.53,0.05,2042.65,1940.52,Carte,Web,Partenariat,6.0,0,4.0,Étudiant,Cap-Haïtien,Cloud,1940.5175,0.0025000000000545697
O00199,C0423,P012,2025-08-20,4,74.3,0.14,297.2,255.59,Carte,Web,Email,2.0,0,4.0,Étudiant,Santo Domingo,Livre,255.59199999999998,-0.001999999999981128
O00200,C0393,P028,2024-09-10,5,26.12,0.28,130.6,94.03,Carte,Web,Direct,5.0,0,5.0,Professionnel,Port-au-Prince,Accessoire,94.032,-0.001999999999995339
O00201,C0220,P028,2024-02-24,1,26.12,0.01,26.12,25.86,Mobile Money,App,Référencement payant,14.0,0,4.0,Étudiant,Port-au-Prince,Accessoire,25.858800000000002,0.0011999999999972033
O00202,C0353,P022,2025-05-31,4,50.57,0.07,202.28,188.12,Carte,App,Direct,3.0,0,3.0,Étudiant,Port-au-Prince,Livre,188.1204,-0.0003999999999848569
O00203,C0478,P033,2024-05-19,5,119.22,0.17,596.1,494.76,Carte,App,Organique,3.0,0,5.0,Professionnel,Les Cayes,Accessoire,494.763,-0.002999999999985903
O00204,C0302,P020,2024-09-09,4,1817.26,0.29,7269.04,5161.02,Mobile Money,Boutique,Organique,8.0,0,5.0,Étudiant,Saint-Marc,Laptop,5161.0184,0.0016000000005078618
O00205,C0100,P021,2024-01-03,3,151.84,0.11,455.52,405.41,Carte,Web,Partenariat,0.0,0,4.0,Étudiant,Port-au-Prince,Cours,405.4128,-0.0027999999999792635
O00206,C0166,P048,2025-03-06,5,74.61,0.11,373.05,332.01,Carte,Boutique,Réseaux sociaux,1.0,0,5.0,Professionnel,Port-au-Prince,Cours,332.0145,-0.004500000000007276
O00207,C0093,P016,2024-11-14,4,1572.54,0.22,6290.16,4906.32,Carte,Web,Réseaux sociaux,3.0,0,4.0,Professionnel,Port-au-Prince,Laptop,4906.3248,-0.004800000000614091
O00208,C0166,P020,2025-09-11,5,1817.26,0.11,9086.3,8086.81,Carte,Web,Référencement payant,3.0,0,4.0,Professionnel,Port-au-Prince,Laptop,8086.807,0.0030000000006111804
O00209,C0446,P009,2024-08-27,1,157.91,0.15,157.91,134.22,Mobile Money,App,Email,0.0,0,4.0,Étudiant,Cap-Haïtien,Cours,134.2235,-0.003500000000002501
O00210,C0095,P042,2024-05-26,4,68.31,0.02,273.24,267.78,Carte,Web,Réseaux sociaux,3.0,0,4.0,Indépendant,Jacmel,Cloud,267.7752,0.004799999999988813
O00211,C0446,P043,2024-04-28,3,119.53,0.17,358.59,297.63,Carte,App,Réseaux sociaux,1.0,0,4.0,Étudiant,Cap-Haïtien,Cours,297.62969999999996,0.0003000000000383807
O00212,C0143,P041,2024-05-23,5,46.48,0.16,232.4,195.22,Carte,App,Réseaux sociaux,11.0,0,5.0,Professionnel,Abidjan,Livre,195.216,0.003999999999990678
O00213,C0250,P011,2024-11-18,5,41.85,0.21,209.25,165.31,Carte,App,Organique,2.0,0,4.0,Professionnel,Cap-Haïtien,Cours,165.3075,0.0024999999999977263
O00214,C0265,P028,2024-03-03,5,26.12,0.11,130.6,116.23,Carte,Web,Organique,7.0,1,5.0,Entreprise,Les Cayes,Accessoire,116.234,-0.003999999999990678
O00215,C0063,P018,2024-10-14,2,52.97,0.24,105.94,80.51,Carte,Web,Email,1.0,1,5.0,Étudiant,Abidjan,Cours,80.5144,-0.0043999999999897454
O00216,C0093,P046,2025-09-03,3,125.59,0.15,376.77,320.25,Carte,Web,Référencement payant,0.0,0,4.0,Professionnel,Port-au-Prince,Cours,320.25449999999995,-0.0044999999999504325
O00217,C0153,P021,2025-07-02,1,151.84,0.04,151.84,145.77,Carte,Web,Réseaux sociaux,1.0,0,4.0,Professionnel,Gonaïves,Cours,145.7664,0.0036000000000058208
O00218,C0030,P025,2025-03-31,5,95.45,0.0,477.25,477.25,Virement,Web,Réseaux sociaux,3.0,0,3.0,Professionnel,Port-au-Prince,Cours,477.25,0.0
O00219,C0378,P028,2025-09-30,2,26.12,0.1,52.24,47.02,Carte,Web,Email,8.0,0,5.0,Entreprise,Dakar,Accessoire,47.016000000000005,0.003999999999997783
O00220,C0274,P046,2025-07-11,4,125.59,0.05,502.36,477.24,Carte,App,Organique,2.0,0,5.0,Indépendant,Les Cayes,Cours,477.242,-0.0020000000000095497
O00221,C0423,P043,2025-04-11,3,119.53,0.11,358.59,319.15,Mobile Money,Boutique,Réseaux sociaux,2.0,0,4.0,Étudiant,Santo Domingo,Cours,319.14509999999996,0.004900000000020555
O00222,C0432,P050,2025-09-09,5,24.97,0.06,124.85,117.36,Carte,App,Organique,0.0,0,3.0,Indépendant,Cap-Haïtien,Livre,117.359,0.0010000000000047748
O00223,C0174,P026,2024-03-29,5,95.37,0.07,476.85,443.47,Mobile Money,Web,Email,2.0,0,4.0,Indépendant,Port-au-Prince,Accessoire,443.4705,-0.0004999999999881766
O00224,C0409,P050,2025-08-08,4,24.97,0.07,99.88,92.89,Carte,App,Organique,1.0,0,5.0,Indépendant,Jacmel,Livre,92.88839999999999,0.001600000000010482
O00225,C0031,P053,2024-07-30,4,325.9,0.06,1303.6,1225.38,Mobile Money,Web,Réseaux sociaux,2.0,0,4.0,Professionnel,Saint-Marc,Cloud,1225.3839999999998,-0.003999999999678039
O00226,C0215,P032,2025-06-08,1,756.36,0.11,756.36,673.16,Cash,Web,Email,6.0,0,4.0,Indépendant,Port-au-Prince,Laptop,673.1604,-0.0004000000000132786
O00227,C0333,P041,2025-10-15,5,46.48,0.25,232.4,174.3,Carte,Web,Partenariat,2.0,0,4.0,Indépendant,Paris,Livre,174.3,0.0
O00228,C0234,P055,2024-12-20,1,1771.15,0.08,1771.15,1629.46,Carte,Boutique,Référencement payant,5.0,0,4.357446808510638,Étudiant,Paris,Laptop,1629.458,0.0019999999999527063
O00229,C0370,P051,2024-03-04,3,51.59,0.18,154.77,126.91,Mobile Money,App,Direct,12.0,0,5.0,Indépendant,Montréal,Accessoire,126.91140000000001,-0.0014000000000180535
O00230,C0430,P017,2024-09-21,2,108.73,0.19,217.46,176.14,Cash,Web,Référencement payant,0.0,0,4.0,Étudiant,Dakar,Logiciel,176.14260000000002,-0.0026000000000294676
O00231,C0213,P043,2024-10-17,2,119.53,0.07,239.06,222.33,Carte,App,Réseaux sociaux,0.0,0,4.0,Étudiant,Port-au-Prince,Cours,222.3258,0.004200000000025739
O00232,C0138,P027,2025-10-31,5,1016.89,0.16,5084.45,4270.94,Mobile Money,Boutique,Organique,8.0,0,5.0,Entreprise,Paris,Laptop,4270.938,0.001999999999497959
O00233,C0292,P009,2025-11-04,2,157.91,0.15,315.82,268.45,Carte,Web,Organique,2.0,0,4.0,Professionnel,Paris,Cours,268.447,0.002999999999985903
O00234,C0435,P023,2025-02-10,3,132.18,0.15,396.54,337.06,Mobile Money,App,Organique,3.0,0,4.0,Professionnel,Kinshasa,Logiciel,337.059,0.0009999999999763531
O00235,C0494,P059,2025-11-10,2,108.25,0.12,216.5,190.52,Carte,Web,Organique,2.0,0,4.357446808510638,Professionnel,Port-au-Prince,Cours,190.52,0.0
O00236,C0408,P058,2024-11-07,5,222.36,0.22,1111.8,867.2,Mobile Money,Web,Réseaux sociaux,1.0,0,4.0,Étudiant,Paris,Cloud,867.204,-0.0039999999999054126
O00237,C0123,P048,2024-10-21,4,74.61,0.26,298.44,220.85,Carte,App,Référencement payant,1.0,0,4.0,Étudiant,Port-au-Prince,Cours,220.8456,0.004400000000003956
O00238,C0103,P060,2025-08-21,3,813.91,0.06,2441.73,2295.23,Mobile Money,Web,Référencement payant,5.0,0,4.0,Indépendant,Montréal,Laptop,2295.2262,0.0037999999999556167
O00239,C0287,P035,2025-04-22,1,52.24,0.14,52.24,44.93,Carte,App,Réseaux sociaux,8.0,0,4.0,Professionnel,Les Cayes,Livre,44.9264,0.0035999999999987153
O00240,C0202,P046,2025-01-08,1,125.59,0.06,125.59,118.05,Mobile Money,Web,Réseaux sociaux,0.0,0,4.0,Entreprise,Port-au-Prince,Cours,118.0546,-0.004599999999996385
O00241,C0306,P010,2024-11-22,2,28.28,0.06,56.56,53.17,Mobile Money,App,Organique,3.0,0,4.0,Indépendant,Montréal,Livre,53.166399999999996,0.0036000000000058208
O00242,C0462,P018,2025-05-19,3,52.97,0.05,158.91,150.96,Virement,App,Réseaux sociaux,0.0,0,5.0,Étudiant,Santo Domingo,Cours,150.9645,-0.004499999999978854
O00243,C0275,P011,2025-06-22,5,41.85,0.02,209.25,205.06,Cash,App,Réseaux sociaux,3.0,0,4.0,Étudiant,Gonaïves,Cours,205.065,-0.0049999999999954525
O00244,C0178,P057,2024-12-16,1,55.74,0.13,55.74,48.49,Mobile Money,App,Réseaux sociaux,2.0,0,4.0,Étudiant,Jérémie,Cours,48.4938,-0.0037999999999982492
O00245,C0435,P037,2024-01-23,3,120.19,0.06,360.57,338.94,Mobile Money,App,Organique,2.0,0,4.0,Professionnel,Kinshasa,Cours,338.9358,0.004200000000025739
O00246,C0220,P056,2024-03-13,2,144.68,0.17,289.36,240.17,Carte,Web,Direct,3.0,0,5.0,Étudiant,Port-au-Prince,Logiciel,240.1688,0.0011999999999829924
O00247,C0303,P025,2024-04-13,1,95.45,0.12,95.45,84.0,Virement,Web,Email,3.0,0,4.0,Indépendant,Paris,Cours,83.99600000000001,0.003999999999990678
O00248,C0068,P025,2024-11-26,4,95.45,0.17,381.8,316.89,Mobile Money,App,Email,0.0,0,4.0,Entreprise,Paris,Cours,316.894,-0.004000000000019099
O00249,C0254,P041,2025-03-15,4,46.48,0.04,185.92,178.48,Mobile Money,Web,Organique,3.0,0,5.0,Professionnel,Santo Domingo,Livre,178.48319999999998,-0.003199999999992542
O00250,C0214,P035,2025-07-28,5,52.24,0.17,261.2,216.8,Mobile Money,Web,Organique,0.0,0,4.0,Professionnel,Jérémie,Livre,216.796,0.004000000000019099
O00251,C0062,P023,2024-06-15,3,132.18,0.11,396.54,352.92,Mobile Money,Boutique,Réseaux sociaux,2.0,0,4.0,Professionnel,Jacmel,Logiciel,352.92060000000004,-0.0006000000000199179
O00252,C0106,P020,2025-07-16,2,1817.26,0.16,3634.52,3053.0,Virement,Web,Direct,4.0,0,5.0,Étudiant,Fort-Liberté,Laptop,3052.9968,0.003200000000106229
O00253,C0352,P031,2025-04-21,5,165.54,0.02,827.7,811.15,Virement,Web,Organique,0.0,0,4.0,Étudiant,Montréal,Cours,811.1460000000001,0.0039999999999054126
O00254,C0091,P005,2024-02-06,2,1123.49,0.17,2246.98,1864.99,Mobile Money,Boutique,Réseaux sociaux,6.0,0,5.0,Indépendant,Cap-Haïtien,Laptop,1864.9933999999998,-0.003399999999828651
O00255,C0067,P012,2024-09-08,4,74.3,0.06,297.2,279.37,Carte,App,Direct,2.0,0,5.0,Professionnel,Hinche,Livre,279.368,0.0020000000000095497
O00256,C0029,P003,2024-08-04,5,40.16,0.12,200.8,176.7,Cash,App,Réseaux sociaux,3.0,0,4.0,Professionnel,Gonaïves,Livre,176.704,-0.004000000000019099
O00257,C0014,P010,2025-09-25,1,28.28,0.12,28.28,24.89,Mobile Money,Web,Réseaux sociaux,11.0,0,4.0,Étudiant,Dakar,Livre,24.886400000000002,0.0035999999999987153
O00258,C0218,P012,2025-10-20,5,74.3,0.22,371.5,289.77,Mobile Money,Web,Email,1.0,0,4.357446808510638,Indépendant,Paris,Livre,289.77,0.0
O00260,C0313,P004,2025-01-12,3,91.27,0.2,273.81,219.05,Mobile Money,Web,Direct,11.0,0,4.0,Étudiant,Port-au-Prince,Accessoire,219.048,0.0020000000000095497
O00261,C0287,P050,2024-12-18,2,24.97,0.07,49.94,46.44,Mobile Money,App,Organique,0.0,0,4.0,Professionnel,Les Cayes,Livre,46.444199999999995,-0.004199999999997317
O00262,C0269,P011,2024-08-10,1,41.85,0.17,41.85,34.74,Mobile Money,Web,Référencement payant,2.0,0,4.0,Entreprise,Les Cayes,Cours,34.7355,0.0045000000000001705
O00263,C0500,P034,2025-07-06,4,294.16,0.03,1176.64,1141.34,Virement,Web,Organique,3.0,0,5.0,Professionnel,Saint-Marc,Logiciel,1141.3408000000002,-0.0008000000002539309
O00264,C0125,P006,2024-03-02,3,75.23,0.03,225.69,218.92,Virement,Web,Partenariat,6.0,0,4.0,Étudiant,Port-au-Prince,Accessoire,218.9193,0.0006999999999948159
O00265,C0357,P057,2024-07-12,3,55.74,0.01,167.22,165.55,Mobile Money,Web,Partenariat,3.0,0,4.0,Étudiant,Port-au-Prince,Cours,165.5478,0.002200000000016189
O00266,C0040,P015,2024-04-06,3,215.62,0.07,646.86,601.58,Carte,Web,Partenariat,0.0,0,4.0,Étudiant,Gonaïves,Cloud,601.5798,0.00020000000006348273
O00267,C0425,P045,2024-12-19,4,349.73,0.01,1398.92,1384.93,Mobile Money,App,Partenariat,3.0,0,4.0,Entreprise,Jacmel,Cloud,1384.9308,-0.0008000000000265572
O00268,C0182,P039,2024-08-02,5,179.66,0.07,898.3,835.42,Mobile Money,App,Référencement payant,3.0,0,5.0,Entreprise,Paris,Cours,835.4189999999999,0.00100000000009004
O00269,C0174,P047,2024-05-21,3,122.9,0.02,368.7,361.33,Mobile Money,Web,Organique,3.0,0,5.0,Indépendant,Port-au-Prince,Cours,361.32599999999996,0.004000000000019099
O00270,C0068,P038,2024-09-26,1,98.38,0.14,98.38,84.61,Virement,App,Organique,2.0,0,3.0,Entreprise,Paris,Cours,84.60679999999999,0.003200000000006753
O00271,C0255,P031,2025-09-07,2,165.54,0.15,331.08,281.42,Carte,Web,Réseaux sociaux,2.0,0,5.0,Professionnel,Port-au-Prince,Cours,281.418,0.0020000000000095497
O00272,C0200,P047,2025-02-02,3,122.9,0.12,368.7,324.46,Carte,Web,Réseaux sociaux,1.0,0,4.0,Étudiant,Dakar,Cours,324.456,0.003999999999962256
O00273,C0488,P049,2025-08-11,1,308.72,0.04,308.72,296.37,Virement,App,Réseaux sociaux,3.0,0,4.0,Étudiant,Dakar,Logiciel,296.3712,-0.0011999999999829924
O00274,C0090,P023,2025-10-15,2,132.18,0.25,264.36,198.27,Cash,App,Référencement payant,2.0,0,4.0,Professionnel,Fort-Liberté,Logiciel,198.27,0.0
O00275,C0209,P057,2025-10-07,2,55.74,0.16,111.48,93.64,Mobile Money,App,Référencement payant,8.0,0,3.0,Étudiant,Les Cayes,Cours,93.6432,-0.003199999999992542
O00276,C0451,P060,2024-09-07,5,813.91,0.23,4069.55,3133.55,Carte,Web,Direct,14.0,0,4.0,Professionnel,Port-au-Prince,Laptop,3133.5535,-0.003499999999803549
O00277,C0404,P044,2025-09-19,3,238.63,0.07,715.89,665.78,Mobile Money,Web,Réseaux sociaux,5.0,0,4.0,Professionnel,Montréal,Logiciel,665.7777,0.002299999999991087
O00278,C0383,P056,2025-10-12,5,144.68,0.17,723.4,600.42,Mobile Money,App,Référencement payant,2.0,0,5.0,Entreprise,Port-au-Prince,Logiciel,600.4219999999999,-0.0019999999999527063
O00279,C0263,P007,2025-11-17,3,308.43,0.06,925.29,869.77,Mobile Money,App,Référencement payant,3.0,0,4.0,Professionnel,Santo Domingo,Logiciel,869.7725999999999,-0.002599999999915781
O00280,C0437,P033,2024-09-07,3,119.22,0.22,357.66,278.97,Carte,App,Direct,5.0,0,4.0,Professionnel,Gonaïves,Accessoire,278.9748,-0.004799999999988813
O00281,C0112,P040,2024-06-12,5,141.14,0.17,705.7,585.73,Carte,Boutique,Référencement payant,1.0,0,4.0,Professionnel,Jacmel,Cloud,585.731,-0.0009999999999763531
O00282,C0405,P056,2025-02-21,4,144.68,0.12,578.72,509.27,Mobile Money,Web,Organique,0.0,0,5.0,Professionnel,Dakar,Logiciel,509.27360000000004,-0.003600000000062664
O00283,C0291,P008,2025-10-28,2,68.48,0.13,136.96,119.16,Mobile Money,App,Organique,3.0,0,5.0,Étudiant,Hinche,Logiciel,119.15520000000001,0.004799999999988813
O00284,C0175,P049,2025-10-05,2,308.72,0.19,617.44,500.13,Mobile Money,App,Direct,3.0,0,4.0,Indépendant,Saint-Marc,Logiciel,500.1264000000001,0.003599999999892134
O00285,C0110,P005,2025-02-12,4,1123.49,0.04,4493.96,4314.2,Carte,Web,Référencement payant,7.0,1,5.0,Professionnel,Gonaïves,Laptop,4314.2016,-0.0016000000005078618
O00286,C0261,P022,2024-04-16,1,50.57,0.13,50.57,44.0,Carte,Web,Partenariat,3.0,0,5.0,Professionnel,Port-au-Prince,Livre,43.9959,0.004100000000001103
O00287,C0002,P042,2024-10-29,1,68.31,0.17,68.31,56.7,Carte,App,Référencement payant,3.0,0,5.0,Professionnel,Gonaïves,Cloud,56.6973,0.0027000000000043656
O00288,C0358,P018,2025-05-25,1,52.97,0.09,52.97,48.2,Cash,Web,Référencement payant,1.0,0,4.0,Étudiant,Port-au-Prince,Cours,48.2027,-0.00269999999999726
O00289,C0118,P051,2025-02-04,4,51.59,0.03,206.36,200.17,Carte,App,Référencement payant,9.0,0,4.0,Indépendant,Dakar,Accessoire,200.16920000000002,0.0007999999999697138
O00290,C0195,P056,2024-09-04,3,144.68,0.08,434.04,399.32,Mobile Money,App,Direct,1.0,0,4.0,Étudiant,Mirebalais,Logiciel,399.31680000000006,0.0031999999999356987
